State,District,Latitude,Longitude,Material Involved,Movement Type
Mizoram,Aizawl,24.220596,92.802961,Earth,Slide
Mizoram,Aizawl,24.222837,92.952639,Earth,Slide
Mizoram,Aizawl,24.225579,92.805884,Debris,Slide
Mizoram,Aizawl,24.225691,92.805445,Debris,Slide
Mizoram,Aizawl,24.225969,92.805611,Debris,Slide
Mizoram,Aizawl,24.229303,92.819002,Earth,Slide
Mizoram,Aizawl,24.232551,92.81525,Earth,Slide
Mizoram,Aizawl,24.233808,92.978777,Earth,Slide
Mizoram,Aizawl,24.237794,92.805727,Debris,Slide
Mizoram,Aizawl,24.237872,92.798117,Debris,Slide
Mizoram,Aizawl,24.240415,92.941421,Rock,Slide
Mizoram,Aizawl,24.242764,92.955406,Debris,Slide
Mizoram,Aizawl,24.246076,92.948994,Debris,Slide
Mizoram,Aizawl,24.248558,92.954177,Debris,Slide
Mizoram,Aizawl,24.26,92.96,Rock,Slide
Mizoram,Aizawl,24.29,92.95,Rock,Slide
Mizoram,Aizawl,24.29,92.96,Rock,Slide
Mizoram,Aizawl,24.37,92.9,Debris,Slide
Mizoram,Aizawl,24.37,92.89,Debris,Slide
Mizoram,Aizawl,23.73888889,92.69638889,Debris,Slide
Mizoram,Aizawl,23.73947222,92.69666667,Debris,Complex
Mizoram,Aizawl,23.74027778,92.69722222,Earth,Slide
Mizoram,Aizawl,23.74066667,92.69336111,Debris,Slide
Mizoram,Aizawl,23.7385748,92.6941941,Debris,Slide
Mizoram,Aizawl,23.74472222,92.69277778,Debris,Slide
Mizoram,Aizawl,23.74116667,92.69455556,Debris,Slide
Mizoram,Aizawl,23.7375,92.69444444,Debris,Slide
Mizoram,Aizawl,23.73386111,92.69491667,Debris,Complex
Mizoram,Aizawl,23.72669444,92.69519444,Debris,Complex
Mizoram,Aizawl,23.73361111,92.69388889,Earth,Slide
Mizoram,Aizawl,23.73472222,92.695,Earth,Slide
Mizoram,Aizawl,23.73416667,92.69805556,Debris,Slide
Mizoram,Aizawl,23.73305556,92.69944444,Debris,Slide
Mizoram,Aizawl,23.74972222,92.69833333,Debris,Slide
Mizoram,Aizawl,23.73111111,92.70222222,Debris,Slide
Mizoram,Aizawl,23.73111111,92.70388889,Debris,Slide
Mizoram,Aizawl,23.73333333,92.70527778,Debris,Slide
Mizoram,Aizawl,23.731,92.70644444,Debris,Slide
Mizoram,Aizawl,23.73583333,92.69777778,Debris,Slide
Mizoram,Aizawl,23.73132778,92.70821944,Debris,Slide
Mizoram,Aizawl,23.72428333,92.70737778,Debris,Slide
Mizoram,Aizawl,23.72276944,92.70665,Debris,Slide
Mizoram,Aizawl,23.71446389,92.71146389,Debris,Flow
Mizoram,Aizawl,23.71581111,92.70935,Debris,Slide
Mizoram,Aizawl,23.71595,92.70879444,Debris,Complex
Mizoram,Aizawl,23.7175,92.70666667,Earth,Slide
Mizoram,Aizawl,23.71740833,92.70644167,Earth,Slide
Mizoram,Aizawl,23.71735556,92.70753333,Earth,Complex
Mizoram,Aizawl,23.71721667,92.70777778,Debris,Slide
Mizoram,Aizawl,23.71697222,92.70817222,Debris,Complex
Mizoram,Aizawl,23.71305556,92.70895833,Debris,Slide
Mizoram,Aizawl,23.71523056,92.71529167,Debris,Slide
Mizoram,Aizawl,23.74,92.715,Debris,Complex
Mizoram,Aizawl,23.73944444,92.71472222,Rock,Fall
Mizoram,Aizawl,23.71138889,92.72444444,Earth,Slide
Mizoram,Aizawl,23.71638889,92.72111111,Debris,Slide
Mizoram,Aizawl,23.71444444,92.72861111,Debris,Slide
Mizoram,Aizawl,23.71996389,92.73328889,Debris,Slide
Mizoram,Aizawl,23.71583333,92.72444444,Rock,Complex
Mizoram,Aizawl,23.71571389,92.72659722,Debris,Slide
Mizoram,Aizawl,23.7104,92.72237778,Debris,Slide
Mizoram,Aizawl,23.71865833,92.72335278,Debris,Complex
Mizoram,Aizawl,23.7175,92.71972222,Debris,Complex
Mizoram,Aizawl,23.71,92.71611111,Debris,Slide
Mizoram,Aizawl,23.70777778,92.71611111,Debris,Slide
Mizoram,Aizawl,23.70666667,92.71444444,Debris,Flow
Mizoram,Aizawl,23.70527778,92.71138889,Debris,Slide
Mizoram,Aizawl,23.70416667,92.71222222,Earth,Slide
Mizoram,Aizawl,23.70027778,92.71611111,Debris,Slide
Mizoram,Aizawl,23.69972222,92.71694444,Debris,Slide
Mizoram,Aizawl,23.68027778,92.72472222,Debris,Slide
Mizoram,Aizawl,23.67805556,92.72,Debris,Slide
Mizoram,Aizawl,23.64333333,92.73444444,Earth,Slide
Mizoram,Aizawl,23.64638889,92.72638889,Debris,Slide
Mizoram,Aizawl,23.64638889,92.72527778,Debris,Slide
Mizoram,Aizawl,23.63111111,92.72388889,Debris,Slide
Mizoram,Aizawl,23.63055556,92.72305556,Debris,Complex
Mizoram,Aizawl,23.62833333,92.72333333,Debris,Slide
Mizoram,Aizawl,23.62277778,92.72444444,Debris,Slide
Mizoram,Aizawl,23.62194444,92.72305556,Debris,Slide
Mizoram,Aizawl,23.62083333,92.7225,Debris,Slide
Mizoram,Aizawl,23.61916667,92.7225,Debris,Slide
Mizoram,Aizawl,23.61972222,92.72527778,Debris,Slide
Mizoram,Aizawl,23.62027778,92.72555556,Debris,Slide
Mizoram,Aizawl,23.62027778,92.72611111,Debris,Slide
Mizoram,Aizawl,23.62111111,92.72444444,Debris,Slide
Mizoram,Aizawl,23.68743333,92.72129167,Rock,Complex
Mizoram,Aizawl,23.67694444,92.71722222,Rock,Complex
Mizoram,Aizawl,23.67583333,92.715,Debris,Slide
Mizoram,Aizawl,23.67472222,92.71722222,Debris,Complex
Mizoram,Aizawl,23.67444444,92.71472222,Debris,Slide
Mizoram,Aizawl,23.67388889,92.71472222,Debris,Slide
Mizoram,Aizawl,23.672069,92.7099293,Debris,Slide
Mizoram,Aizawl,23.684301,92.715511,Debris,Slide
Mizoram,Aizawl,23.70638889,92.72055556,Debris,Slide
Mizoram,Aizawl,23.70416667,92.72,Rock,Slide
Mizoram,Aizawl,23.70305556,92.72055556,Debris,Complex
Mizoram,Aizawl,23.69333333,92.72055556,Debris,Complex
Mizoram,Aizawl,23.69138889,92.72138889,Debris,Complex
Mizoram,Aizawl,23.69,92.72361111,Debris,Slide
Mizoram,Aizawl,23.68361111,92.72277778,Debris,Slide
Mizoram,Aizawl,23.67611111,92.71972222,Debris,Complex
Mizoram,Aizawl,23.67138889,92.72361111,Debris,Slide
Mizoram,Aizawl,23.66694444,92.72194444,Debris,Complex
Mizoram,Aizawl,23.66666667,92.72388889,Debris,Slide
Mizoram,Aizawl,23.66027778,92.72694444,Debris,Complex
Mizoram,Aizawl,23.65666667,92.72694444,Debris,Subsidence
Mizoram,Aizawl,23.64388889,92.72583333,Debris,Complex
Mizoram,Aizawl,23.635,92.72361111,Debris,Slide
Mizoram,Aizawl,23.43277778,92.76111111,Debris,Slide
Mizoram,Aizawl,23.46777778,92.74111111,Debris,Slide
Mizoram,Aizawl,23.46805556,92.71638889,Debris,Flow
Mizoram,Aizawl,23.4725,92.71444444,Earth,Slide
Mizoram,Aizawl,23.47388889,92.70972222,Earth,Slide
Mizoram,Aizawl,23.49,92.70555556,Debris,Complex
Mizoram,Aizawl,23.49722222,92.70333333,Debris,Slide
Mizoram,Aizawl,23.51361111,92.69833333,Debris,Slide
Mizoram,Aizawl,23.53666667,92.6975,Debris,Slide
Mizoram,Aizawl,23.54166667,92.70194444,Debris,Flow
Mizoram,Aizawl,23.54277778,92.70333333,Earth,Slide
Mizoram,Aizawl,23.52944444,92.72944444,Debris,Flow
Mizoram,Aizawl,23.53083333,92.73055556,Debris,Slide
Mizoram,Aizawl,23.53111111,92.73361111,Debris,Slide
Mizoram,Aizawl,23.53083333,92.73333333,Debris,Slide
Mizoram,Aizawl,23.56388889,92.70805556,Debris,Slide
Mizoram,Aizawl,23.56416667,92.70805556,Debris,Slide
Mizoram,Aizawl,23.565,92.70777778,Debris,Slide
Mizoram,Aizawl,23.56666667,92.70888889,Debris,Slide
Mizoram,Aizawl,23.77305556,92.74361111,Debris,Slide
Mizoram,Aizawl,23.77472222,92.76194444,Debris,Slide
Mizoram,Aizawl,23.77361111,92.76111111,Debris,Slide
Mizoram,Aizawl,23.74861111,92.73861111,Debris,Slide
Mizoram,Aizawl,23.61,92.72083333,Debris,Slide
Mizoram,Aizawl,23.60666667,92.72305556,Debris,Complex
Mizoram,Aizawl,23.5925,92.71666667,Debris,Slide
Mizoram,Aizawl,23.58722222,92.71361111,Debris,Slide
Mizoram,Aizawl,23.57694444,92.71305556,Debris,Slide
Mizoram,Aizawl,23.58027778,92.715,Earth,Slide
Mizoram,Aizawl,23.58138889,92.71416667,Debris,Slide
Mizoram,Aizawl,23.58694444,92.7175,Debris,Slide
Mizoram,Aizawl,23.58555556,92.71583333,Debris,Complex
Mizoram,Aizawl,23.58583333,92.71638889,Debris,Slide
Mizoram,Aizawl,23.58638889,92.71583333,Debris,Slide
Mizoram,Aizawl,23.65388889,92.72444444,Debris,Slide
Mizoram,Aizawl,23.65416667,92.71777778,Debris,Slide
Mizoram,Aizawl,23.655,92.71444444,Rock,Slide
Mizoram,Aizawl,23.65416667,92.69,Debris,Slide
Mizoram,Aizawl,23.66055556,92.67277778,Earth,Slide
Mizoram,Aizawl,23.66083333,92.67277778,Debris,Slide
Mizoram,Aizawl,23.65777778,92.67444444,Earth,Slide
Mizoram,Aizawl,23.65861111,92.70583333,Debris,Slide
Mizoram,Aizawl,23.68143611,92.72144167,Debris,Slide
Mizoram,Aizawl,23.73555556,92.78833333,Rock,Slide
Mizoram,Aizawl,23.72694444,92.79527778,Debris,Slide
Mizoram,Aizawl,23.73277778,92.79722222,Debris,Slide
Mizoram,Aizawl,23.73416667,92.79861111,Debris,Slide
Mizoram,Aizawl,23.74555556,92.79444444,Debris,Slide
Mizoram,Aizawl,23.73666667,92.79722222,Debris,Subsidence
Mizoram,Aizawl,23.73638889,92.79805556,Earth,Slide
Mizoram,Aizawl,23.73583333,92.79888889,Earth,Slide
Mizoram,Aizawl,23.73638889,92.8,Earth,Slide
Mizoram,Aizawl,23.73555556,92.80027778,Debris,Slide
Mizoram,Aizawl,23.71972222,92.79777778,Earth,Slide
Mizoram,Aizawl,23.72222222,92.80138889,Rock,Slide
Mizoram,Aizawl,23.73111111,92.84944444,Debris,Slide
Mizoram,Aizawl,23.73305556,92.84777778,Debris,Slide
Mizoram,Aizawl,23.76083333,92.8475,Debris,Slide
Mizoram,Aizawl,23.86972222,92.87611111,Debris,Slide
Mizoram,Aizawl,23.80750556,92.83417222,Earth,Slide
Mizoram,Aizawl,23.73044444,92.75108333,Regolith,Debris slide
Mizoram,Aizawl,23.73019444,92.75141667,Rock,Rock slide
Mizoram,Aizawl,23.74111111,92.71083333,Colluvium,Debris slide
Mizoram,Aizawl,23.74194444,92.71027778,Colluvium,Debris slide
Mizoram,Aizawl,23.73041667,92.75552778,Compacted Debris,Debris flow
Mizoram,Aizawl,23.70825,92.71769444,rock,Rock slide
Mizoram,Aizawl,23.68352778,92.71338889,Colluvium,"Debris
subsidence"
Mizoram,Aizawl,23.4745,93.28916667,Regolith,Rock slide
Mizoram,Aizawl,23.74,92.71416667,Colluvium,Debris slide
Mizoram,Aizawl,23.72322222,92.70183333,Regolith,debris slide
Mizoram,Aizawl,23.72327778,92.70222222,Regolith,Debris slide
Mizoram,Aizawl,23.75969444,92.73241667,Regolith,"Debris slide,
debris flow"
Mizoram,Aizawl,23.75888889,92.73336111,Regolith,"Debris slide,
debris flow"
Mizoram,Aizawl,23.75861111,92.73261111,Colluvium,Debris slide
Mizoram,Aizawl,23.76494444,92.73427778,Rock,Rock slide
Mizoram,Aizawl,23.40041667,92.75269444,Regolith,debris slide
Mizoram,Aizawl,23.40169444,92.75025,Regolith,Debris slide
Mizoram,Aizawl,23.43936111,92.76144444,Rock,Rock slide
Mizoram,Aizawl,23.65669444,92.72694444,Insitu Earth,Subsidence
Mizoram,Aizawl,23.72786111,92.73955556,Regolith,Debris slide
Mizoram,Aizawl,23.72713889,92.7405,Regolith,Debris slide
Mizoram,Aizawl,23.77022222,92.76,Insitu Earth,Soil slide
Mizoram,Aizawl,23.77166667,92.7605,Colluvium,Debris slide
Mizoram,Aizawl,23.77161111,92.75913889,Colluvium,Debris slide
Mizoram,Aizawl,23.65530556,92.7025,"Insitu Earth
(upslope), rock at
road level and
flatground",Rock slide
Mizoram,Aizawl,23.65538889,92.71161111,Regolith (upslope),Rock slide
Mizoram,Aizawl,23.70827778,92.71711111,Insitu Earth,Soil slide
Mizoram,Aizawl,23.73241667,92.71480556,Compacted Debris,Subsidence
Mizoram,Aizawl,23.73053889,92.716019,Compacted Debris,Debris flow
Mizoram,Aizawl,23.73055556,92.71527778,Compacted Debris,Debris slide
Mizoram,Aizawl,23.75286,92.73307,rock,Rock slide
Mizoram,Aizawl,23.75005,92.7355,Compacted Debris,Debris slide
Mizoram,Aizawl,23.93395,92.65928,Insitu Earth,Debris slide
Mizoram,Aizawl,23.829501,92.736459,Insitu Earth,Debris flow
Mizoram,Aizawl,23.828321,92.73701,Insitu Earth,Debris flow
Mizoram,Aizawl,23.8665,92.74215,Regolith,Debris flow
Mizoram,Aizawl,23.84421,92.74158,Insitu Earth,Soil slide
Mizoram,Aizawl,23.71951,92.72357,Colluvium,Subsidence
Mizoram,Aizawl,23.71873,92.72298,Compacted Debris,Debris slide
Mizoram,Aizawl,23.71824,92.72272,Compacted Debris,Debris slide
Mizoram,Aizawl,23.74256944,92.73774444,Compacted Debris,Subsidence
Mizoram,Aizawl,23.88147222,92.84263889,Insitu Earth,Soil slide
Mizoram,Aizawl,23.88355556,92.84952778,Regolith,debris slide
Mizoram,Aizawl,23.93202778,92.87436111,Compacted Debris,Debris slide
Mizoram,Aizawl,23.89247222,92.85047222,Regolith,debris slide
Mizoram,Aizawl,23.88386111,92.87505556,Insitu Earth,Soil slide
Mizoram,Aizawl,23.87925,92.87127778,Insitu Earth,Soil slide
Mizoram,Aizawl,23.88113889,92.87755556,Insitu Earth,Soil slide
Mizoram,Aizawl,23.73541667,92.81222222,Insitu Earth,Debris slide
Mizoram,Aizawl,23.732,92.75963889,Compacted Debris,Debris slide
Mizoram,Aizawl,23.73488889,92.75177778,Regolith,Debris slide
Mizoram,Aizawl,23.73611111,92.75130556,regolith,Debris slide
Mizoram,Aizawl,23.67058333,92.72530556,Debris,Slide
Mizoram,Aizawl,23.66461111,92.72383333,Rock,Slide
Mizoram,Aizawl,23.64702778,92.72583333,Debris,Slide
Mizoram,Aizawl,23.59944444,92.72019444,Debris,Slide
Mizoram,Aizawl,23.51980556,92.70066667,Debris,Slide
Mizoram,Aizawl,24.02027778,92.92861111,Debris,Slide
Mizoram,Aizawl,24.02833333,92.89138889,Debris,Slide
Mizoram,Aizawl,24.26311111,92.96041667,Debris,Slide
Mizoram,Aizawl,24.27138889,92.96,Debris,Slide
Mizoram,Aizawl,24.52611111,92.93694444,Rock,Slide
Mizoram,Aizawl,24.36527778,92.93,Debris,Slide
Mizoram,Aizawl,24.36555556,92.93,Debris,Slide
Mizoram,Aizawl,24.28361111,92.9125,Debris,Slide
Mizoram,Aizawl,24.22416667,92.97638889,Debris,Subsidence
Mizoram,Aizawl,24.22472222,92.9775,Debris,Slide
Mizoram,Aizawl,24.22527778,92.97777778,Debris,Slide
Mizoram,Aizawl,24.22972222,92.99333333,Earth,Slide
Mizoram,Aizawl,24.31925,92.99080556,Debris,Slide
Mizoram,Aizawl,24.31991667,92.99033333,Debris,Slide
Mizoram,Aizawl,24.2005,92.94105556,Debris,Slide
Mizoram,Aizawl,24.19963889,92.94088889,Rock,Slide
Mizoram,Aizawl,24.19388889,92.94455556,Rock,Slide
Mizoram,Aizawl,24.19116667,92.94330556,Debris,Slide
Mizoram,Aizawl,24.18252778,92.94991667,Debris,Slide
Mizoram,Aizawl,24.18372222,92.94961111,Debris,Slide
Mizoram,Aizawl,24.18561111,92.94536111,Debris,Slide
Mizoram,Aizawl,24.15402778,92.94444444,Debris,Slide
Mizoram,Aizawl,24.23847222,92.95591667,Debris,Slide
Mizoram,Aizawl,24.23777778,92.95583333,Debris,Slide
Mizoram,Aizawl,24.23738889,92.95508333,Debris,Slide
Mizoram,Aizawl,24.23775,92.95447222,Debris,Slide
Mizoram,Aizawl,24.22166667,93.00305556,Debris,Fall
Mizoram,Aizawl,24.20083333,92.985,Debris,Slide
Mizoram,Aizawl,24.14083333,92.92527778,Rock,Slide
Mizoram,Aizawl,24.19533333,92.99544444,Debris,Slide
Mizoram,Aizawl,24.07805556,92.91155556,Rock,Fall
Mizoram,Aizawl,24.02555556,92.91944444,Debris,Flow
Mizoram,Aizawl,23.90527778,92.92083333,Debris,Slide
Mizoram,Aizawl,23.90222222,92.91888889,Debris,Slide
Mizoram,Aizawl,23.8975,92.92,Debris,Slide
Mizoram,Aizawl,23.89027778,92.91944444,Debris,Slide
Mizoram,Aizawl,23.89083333,92.92055556,Debris,Slide
Mizoram,Aizawl,23.88833333,93.08638889,Debris,Slide
Mizoram,Aizawl,23.88666667,92.91861111,Rock,Slide
Mizoram,Aizawl,23.86694444,92.91444444,Debris,Slide
Mizoram,Aizawl,23.85527778,92.90472222,Debris,Slide
Mizoram,Aizawl,23.85972222,92.89694444,Debris,Slide
Mizoram,Aizawl,23.86277778,92.8825,Debris,Slide
Mizoram,Aizawl,23.86472222,92.88194444,Rock,Slide
Mizoram,Aizawl,23.86638889,92.88138889,Debris,Slide
Mizoram,Aizawl,23.87694444,92.87694444,Debris,Slide
Mizoram,Aizawl,23.88194444,92.88166667,Debris,Slide
Mizoram,Aizawl,23.36852778,92.76575,Rock,Slide
Mizoram,Aizawl,23.36852778,92.76538889,Rock,Slide
Mizoram,Aizawl,23.37533333,92.75472222,Debris,Slide
Mizoram,Aizawl,23.35655556,92.76958333,Debris,Slide
Mizoram,Aizawl,23.35516667,92.76991667,Debris,Slide
Mizoram,Aizawl,23.33022222,92.78886111,Debris,Flow
Mizoram,Aizawl,23.39813889,92.7485,Debris,Slide
Mizoram,Aizawl,23.41277778,92.73077778,Debris,Slide
Mizoram,Aizawl,23.38519444,92.752,Debris,Slide
Mizoram,Aizawl,23.65675,92.70352778,Debris,Slide
Mizoram,Aizawl,23.65416667,92.70222222,Debris,Slide
Mizoram,Aizawl,23.65955556,92.67111111,Debris,Slide
Mizoram,Aizawl,23.66030556,92.67244444,Earth,Slide
Mizoram,Aizawl,23.57166667,92.71083333,Debris,Slide
Mizoram,Aizawl,23.58388889,92.71722222,Rock,Slide
Mizoram,Aizawl,23.58591667,92.71777778,Earth,Slide
Mizoram,Aizawl,23.55944444,92.70833333,Earth,Slide
Mizoram,Aizawl,23.54380556,92.70136111,Debris,Slide
Mizoram,Aizawl,23.54027778,92.70138889,Rock,Slide
Mizoram,Aizawl,23.53986111,92.70063889,Debris,Slide
Mizoram,Aizawl,23.535,92.69694444,Rock,Slide
Mizoram,Aizawl,23.53333333,92.69722222,Earth,Slide
Mizoram,Aizawl,23.52972222,92.69611111,Debris,Slide
Mizoram,Aizawl,23.49991667,92.70136111,Debris,Slide
Mizoram,Aizawl,23.5,92.70111111,Debris,Slide
Mizoram,Aizawl,23.47405556,92.71008333,Debris,Slide
Mizoram,Aizawl,23.78138889,92.67638889,Rock,Slide
Mizoram,Aizawl,23.63472222,92.855,Debris,Slide
Mizoram,Aizawl,23.69472222,92.85916667,Rock,Slide
Mizoram,Aizawl,23.72055556,92.80055556,Earth,Slide
Mizoram,Aizawl,23.57472222,92.85277778,Rock-cum-debris,Slide
Mizoram,Aizawl,23.59194444,92.84972222,Rock-cum-debris,Slide
Mizoram,Aizawl,23.59833333,92.85194444,Rock,Slide
Mizoram,Aizawl,23.60416667,92.85472222,Rock-cum-debris,Slide
Mizoram,Aizawl,23.60861111,92.85055556,Debris,Slide
Mizoram,Aizawl,23.62,92.85055556,Debris,Slide
Mizoram,Aizawl,23.62055556,92.85083333,Debris,Slide
Mizoram,Aizawl,23.63472222,92.85527778,Debris,Slide
Mizoram,Aizawl,23.64222222,92.855,Debris,Slide
Mizoram,Aizawl,23.65583333,92.86111111,Debris,Slide
Mizoram,Aizawl,23.73722222,92.7425,Debris,Slide
Mizoram,Aizawl,23.73305556,92.75,Debris,Slide
Mizoram,Aizawl,23.73222222,92.75,Debris,Slide
Mizoram,Aizawl,23.73194444,92.75,Debris,Slide
Mizoram,Aizawl,23.74083333,92.74111111,Debris,Slide
Mizoram,Aizawl,23.74916667,92.7375,Debris,Slide
Mizoram,Aizawl,23.74972222,92.73888889,Debris,Slide
Mizoram,Aizawl,23.75972222,92.73583333,Debris,Slide
Mizoram,Aizawl,23.75972222,92.74083333,Debris,Slide
Mizoram,Aizawl,23.76972222,92.74472222,Earth,Slide
Mizoram,Aizawl,23.76944444,92.73583333,Rock,Slide
Mizoram,Aizawl,23.76388889,92.73388889,Rock,Slide
Mizoram,Aizawl,23.76055556,92.73194444,Debris,Slide
Mizoram,Aizawl,23.71583333,92.72,Debris,Fall
Mizoram,Aizawl,23.7413587,92.7075844,Debris,Subsidence
Mizoram,Aizawl,23.73888889,92.71472222,Debris,Slide
Mizoram,Aizawl,23.73694444,92.715,Rock,Slide
Mizoram,Aizawl,23.73722222,92.71972222,Rock,Slide
Mizoram,Aizawl,22.74694444,92.69583333,Rock,Slide
Mizoram,Aizawl,23.75138889,92.69583333,Debris,Slide
Mizoram,Aizawl,23.75083333,92.69527778,Debris,Slide
Mizoram,Aizawl,23.74916667,92.69416667,Debris,Slide
Mizoram,Aizawl,23.74055556,92.71222222,Debris,Slide
Mizoram,Aizawl,23.74194444,92.71305556,Debris,Slide
Mizoram,Aizawl,23.74388889,92.71222222,Debris,Slide
Mizoram,Aizawl,23.74722222,92.71805556,Debris,Slide
Mizoram,Aizawl,23.76583333,92.71527778,Debris,Slide
Mizoram,Aizawl,23.69277778,92.72055556,Debris,Slide
Mizoram,Aizawl,23.69305556,92.72111111,Debris,Slide
Mizoram,Aizawl,23.69361111,92.72083333,Debris,Slide
Mizoram,Aizawl,23.71111111,92.72861111,Debris,Slide
Mizoram,Aizawl,23.6975,92.72527778,Debris,Slide
Mizoram,Aizawl,23.70444444,92.76333333,Debris,Slide
Mizoram,Aizawl,23.72722222,92.75944444,Debris,Slide
Mizoram,Aizawl,23.7275,92.75777778,Debris,Slide
Mizoram,Aizawl,23.69777778,92.71944444,Debris,Slide
Mizoram,Aizawl,23.69972222,92.7175,Debris,Slide
Mizoram,Aizawl,23.69333333,92.76694444,Debris,Slide
Mizoram,Aizawl,23.70972222,92.72222222,Debris,Slide
Mizoram,Aizawl,23.69944444,92.71972222,Debris,Complex
Mizoram,Aizawl,23.70888889,92.75083333,Debris,Slide
Mizoram,Aizawl,23.68916667,92.72055556,Debris,Slide
Mizoram,Aizawl,23.67805556,92.76361111,Unknown,Slide
Mizoram,Aizawl,23.70277778,92.72083333,Rock,Slide
Mizoram,Aizawl,23.7025,92.72138889,Debris,Slide
Mizoram,Aizawl,23.69805556,92.72277778,Debris,Slide
Mizoram,Aizawl,23.69361111,92.7225,Debris,Slide
Mizoram,Aizawl,23.67972222,92.72333333,Earth,Slide
Mizoram,Aizawl,23.67305556,92.72333333,Rock,Complex
Mizoram,Aizawl,23.67555556,92.7225,Debris,Slide
Mizoram,Aizawl,23.67666667,92.73138889,Debris,Slide
Mizoram,Aizawl,23.66416667,92.72055556,Debris,Complex
Mizoram,Aizawl,23.66055556,92.72527778,Debris,Slide
Mizoram,Aizawl,23.66,92.72638889,Debris,Slide
Mizoram,Aizawl,23.65527778,92.72694444,Debris,Slide
Mizoram,Aizawl,23.65138889,92.72694444,Debris,Slide
Mizoram,Aizawl,23.64555556,92.72444444,Debris,Slide
Mizoram,Aizawl,23.64666667,92.71916667,Debris,Slide
Mizoram,Aizawl,23.64444444,92.72527778,Debris,Complex
Mizoram,Aizawl,23.64166667,92.72416667,Debris,Slide
Mizoram,Aizawl,23.64083333,92.72472222,Debris,Slide
Mizoram,Aizawl,23.6375,92.72277778,Debris,Slide
Mizoram,Aizawl,23.64222222,92.7275,Debris,Slide
Mizoram,Aizawl,23.64222222,92.72805556,Debris,Slide
Mizoram,Aizawl,23.64166667,92.71833333,Debris,Slide
Mizoram,Aizawl,23.63611111,92.72333333,Debris,Slide
Mizoram,Aizawl,23.62611111,92.72638889,Debris,Slide
Mizoram,Aizawl,23.6325,92.72388889,Debris,Slide
Mizoram,Aizawl,23.62972222,92.72666667,Debris,Slide
Mizoram,Aizawl,23.62972222,92.72555556,Debris,Slide
Mizoram,Aizawl,23.67416667,92.72055556,Debris,Slide
Mizoram,Aizawl,23.66166667,92.72416667,Debris,Slide
Mizoram,Aizawl,23.66,92.72805556,Debris,Slide
Mizoram,Aizawl,23.61611111,92.71722222,Debris,Slide
Mizoram,Aizawl,23.61027778,92.70527778,Debris,Slide
Mizoram,Aizawl,23.615,92.7175,Debris,Slide
Mizoram,Aizawl,23.61861111,92.72611111,Debris,Slide
Mizoram,Aizawl,23.60555556,92.725,Debris,Slide
Mizoram,Aizawl,23.58694444,92.8175,Debris,Slide
Mizoram,Aizawl,23.59194444,92.82833333,Debris,Slide
Mizoram,Aizawl,23.59444444,92.82861111,Debris,Slide
Mizoram,Aizawl,23.60083333,92.83027778,Debris,Slide
Mizoram,Aizawl,23.59861111,92.8225,Debris,Slide
Mizoram,Aizawl,23.59194444,92.75055556,Debris,Slide
Mizoram,Aizawl,23.595,92.81611111,Earth,Slide
Mizoram,Aizawl,23.59638889,92.81583333,Earth,Slide
Mizoram,Aizawl,23.5975,92.81388889,Debris,Slide
Mizoram,Aizawl,23.59722222,92.81194444,Debris,Slide
Mizoram,Aizawl,23.60111111,92.81305556,Debris,Slide
Mizoram,Aizawl,23.60277778,92.81444444,Earth,Slide
Mizoram,Aizawl,23.60861111,92.80972222,Debris,Slide
Mizoram,Aizawl,23.6088,92.80972222,Debris,Slide
Mizoram,Aizawl,23.60861111,92.8096,Debris,Slide
Mizoram,Aizawl,23.60888889,92.8075,Debris,Slide
Mizoram,Aizawl,23.60972222,92.80916667,Debris,Slide
Mizoram,Aizawl,23.61361111,92.80777778,Earth,Slide
Mizoram,Aizawl,23.61138889,92.80722222,Debris,Slide
Mizoram,Aizawl,23.61,92.80722222,Debris,Slide
Mizoram,Aizawl,23.61222222,92.80527778,Debris,Slide
Mizoram,Aizawl,23.61138889,92.80333333,Debris,Slide
Mizoram,Aizawl,23.60944444,92.80444444,Debris,Slide
Mizoram,Aizawl,23.60972222,92.80027778,Earth,Slide
Mizoram,Aizawl,23.60972222,92.79972222,Earth,Slide
Mizoram,Aizawl,23.61222222,92.79944444,Debris,Slide
Mizoram,Aizawl,23.6125,92.80027778,Debris,Slide
Mizoram,Aizawl,23.61277778,92.80083333,Debris,Slide
Mizoram,Aizawl,23.61361111,92.8,Debris,Slide
Mizoram,Aizawl,23.61388889,92.80083333,Debris,Slide
Mizoram,Aizawl,23.61472222,92.80111111,Debris,Slide
Mizoram,Aizawl,23.61555556,92.79972222,Debris,Slide
Mizoram,Aizawl,23.61694444,92.80027778,Debris,Complex
Mizoram,Aizawl,23.61611111,92.79944444,Debris,Slide
Mizoram,Aizawl,23.61611111,92.79777778,Debris,Complex
Mizoram,Aizawl,23.61472222,92.79583333,Debris,Complex
